analysis_id	source_analysis_id	status	skip_reason	af_source	ancestry_reference_id	original_sd	original_sd_method	n_variants_considered	n_variants_overlapping	n_variants_excluded_ambiguous	n_variants_excluded_mismatch	n_variants_excluded_missing_af	n_variants_excluded_maf	n_variants_retained	maf_min	maf_max	implied_sd_median	sd_dispersion	sd_notes	estimator_version
GCST90203038	GCST90203038	passed	""	source	""	0.949532552313833	estimated_from_source_maf	8796	8796	0	0	0	0	8796	0.01	0.5	0.949532552313833	0.0563113038803702	median implied SD=0.950, dispersion=0.056, n=8796	effect_scale_validation.R:v1
GCST90203039	GCST90203039	passed	""	source	""	0.974281397443452	estimated_from_source_maf	13470	13470	0	0	0	0	13470	0.01	0.5	0.974281397443452	0.0506720245699569	median implied SD=0.974, dispersion=0.051, n=13470	effect_scale_validation.R:v1
GCST90203040	GCST90203040	passed	""	source	""	0.886514852453021	estimated_from_source_maf	5605	5605	0	0	0	0	5605	0.01	0.5	0.886514852453021	0.0542909178208783	median implied SD=0.887, dispersion=0.054, n=5605	effect_scale_validation.R:v1
GCST90203041	GCST90203041	passed	""	source	""	0.930736473644853	estimated_from_source_maf	5791	5791	0	0	0	0	5791	0.01	0.5	0.930736473644853	0.056826049263185	median implied SD=0.931, dispersion=0.057, n=5791	effect_scale_validation.R:v1
GCST90203042	GCST90203042	passed	""	source	""	0.916998685163	estimated_from_source_maf	5638	5638	0	0	0	0	5638	0.01	0.5	0.916998685163	0.0571805711268424	median implied SD=0.917, dispersion=0.057, n=5638	effect_scale_validation.R:v1
GCST90203043	GCST90203043	passed	""	source	""	0.960793159274375	estimated_from_source_maf	8095	8095	0	0	0	0	8095	0.01	0.5	0.960793159274375	0.053720261679282	median implied SD=0.961, dispersion=0.054, n=8095	effect_scale_validation.R:v1
GCST90203044	GCST90203044	passed	""	source	""	0.984998486407668	estimated_from_source_maf	5813	5813	0	0	0	0	5813	0.01	0.5	0.984998486407668	0.0546016951591108	median implied SD=0.985, dispersion=0.055, n=5813	effect_scale_validation.R:v1
GCST90203045	GCST90203045	passed	""	source	""	0.899798736113011	estimated_from_source_maf	5774	5774	0	0	0	0	5774	0.01	0.5	0.899798736113011	0.0541535358506285	median implied SD=0.900, dispersion=0.054, n=5774	effect_scale_validation.R:v1
GCST90203046	GCST90203046	passed	""	source	""	0.926605936661913	estimated_from_source_maf	8740	8740	0	0	0	0	8740	0.01	0.5	0.926605936661913	0.0546406071438599	median implied SD=0.927, dispersion=0.055, n=8740	effect_scale_validation.R:v1
GCST90203047	GCST90203047	passed	""	source	""	0.993358757830975	estimated_from_source_maf	5756	5756	0	0	0	0	5756	0.01	0.5	0.993358757830975	0.0549771767275279	median implied SD=0.993, dispersion=0.055, n=5756	effect_scale_validation.R:v1
GCST90203048	GCST90203048	passed	""	source	""	0.946788493268004	estimated_from_source_maf	8944	8944	0	0	0	0	8944	0.01	0.5	0.946788493268004	0.05294709145036	median implied SD=0.947, dispersion=0.053, n=8944	effect_scale_validation.R:v1
GCST90203049	GCST90203049	passed	""	source	""	0.832929410404682	estimated_from_source_maf	5757	5757	0	0	0	0	5757	0.01	0.5	0.832929410404682	0.0543121673183501	median implied SD=0.833, dispersion=0.054, n=5757	effect_scale_validation.R:v1
GCST90203050	GCST90203050	passed	""	source	""	0.902599995696745	estimated_from_source_maf	5710	5710	0	0	0	0	5710	0.01	0.5	0.902599995696745	0.0535046116365211	median implied SD=0.903, dispersion=0.054, n=5710	effect_scale_validation.R:v1
GCST90203051	GCST90203051	passed	""	source	""	0.915991104885202	estimated_from_source_maf	5582	5582	0	0	0	0	5582	0.01	0.5	0.915991104885202	0.0545197655911408	median implied SD=0.916, dispersion=0.055, n=5582	effect_scale_validation.R:v1
GCST90203052	GCST90203052	passed	""	source	""	0.934945112561142	estimated_from_source_maf	5568	5568	0	0	0	0	5568	0.01	0.5	0.934945112561142	0.0549136752306739	median implied SD=0.935, dispersion=0.055, n=5568	effect_scale_validation.R:v1
GCST90203053	GCST90203053	passed	""	source	""	0.881404899947476	estimated_from_source_maf	9237	9237	0	0	0	0	9237	0.01	0.5	0.881404899947476	0.0498506781907927	median implied SD=0.881, dispersion=0.050, n=9237	effect_scale_validation.R:v1
GCST90203054	GCST90203054	passed	""	source	""	0.912140371729299	estimated_from_source_maf	5688	5688	0	0	0	0	5688	0.01	0.5	0.912140371729299	0.0640389439140265	median implied SD=0.912, dispersion=0.064, n=5688	effect_scale_validation.R:v1
GCST90203055	GCST90203055	passed	""	source	""	0.900849129604785	estimated_from_source_maf	5633	5633	0	0	0	0	5633	0.01	0.5	0.900849129604785	0.0576363347918143	median implied SD=0.901, dispersion=0.058, n=5633	effect_scale_validation.R:v1
GCST90203056	GCST90203056	passed	""	source	""	0.943024411427968	estimated_from_source_maf	8589	8589	0	0	0	3	8586	0.01	0.5	0.943024411427968	0.0692291616496161	median implied SD=0.943, dispersion=0.069, n=8586	effect_scale_validation.R:v1
