analysis_id	status	error	attempt	retry_count	source_url	downloaded_bytes	input_rows	retained_rows	retained_fraction	cis_rows	significant_trans_regions	significant_trans_rows	suggestive_leads	qc_panel_rows	output_file	output_bytes	checksum_algorithm	checksum	download_seconds	filter_seconds	total_seconds
GCST90201032	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201032/harmonised/GCST90201032.h.tsv.gz	157816609	7300215	6777	0.000928	0	0	0	127	6650	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201032_GCST90201032.filtered.tsv.gz	187055	sha256	37f5cb46eec3004b064e7cd0c3caebc9306a0f660bc7c8c885a74ecb2fd4804a	11.7	18.1	29.8
GCST90201033	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201033/harmonised/GCST90201033.h.tsv.gz	157597048	7278494	49877	0.006853	0	7	43148	131	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201033_GCST90201033.filtered.tsv.gz	1014516	sha256	aa68f744eebbb99b44c2746da007e410351fff6ec1b24ec7002a572b94b0bb0e	9.4	20.3	29.6
GCST90201034	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201034/harmonised/GCST90201034.h.tsv.gz	153623387	7527209	27027	0.003591	0	3	19841	194	7004	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201034_GCST90201034.filtered.tsv.gz	561113	sha256	8d47bc9d203449f77e5dece2b97b2981a062c30b4260f5d3d87b410addfef749	10.6	18.9	29.6
GCST90201035	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201035/harmonised/GCST90201035.h.tsv.gz	158254026	7339656	32767	0.004464	0	4	25989	101	6703	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201035_GCST90201035.filtered.tsv.gz	679088	sha256	60a5e70a32a5e102585d5bb3aaad2c907e9be3ab04fc9ab07a91d332e9ba8f01	9.8	19.7	29.5
GCST90201036	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201036/harmonised/GCST90201036.h.tsv.gz	150921474	7317432	24877	0.0034	0	3	18101	105	6686	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201036_GCST90201036.filtered.tsv.gz	546966	sha256	bc81ce893de00ffbdc8b6ee4d085d4a741784b4dc35f21f8210d3cd4acf57507	8.3	19.6	27.9
GCST90201037	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201037/harmonised/GCST90201037.h.tsv.gz	159353027	7419083	60900	0.008209	0	9	54011	114	6818	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201037_GCST90201037.filtered.tsv.gz	1234264	sha256	b882f5f85538914d961d00ada56056c2e0c24f3499f276d90d2c473678dd5b96	10.2	21.8	32.1
GCST90201038	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201038/harmonised/GCST90201038.h.tsv.gz	160785184	7506741	7006	0.000933	0	0	0	83	6923	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201038_GCST90201038.filtered.tsv.gz	191874	sha256	89ed74d6630ba968fb9ceb5138df882920074f2e31449ad26beaf67860596a77	9.8	19.8	29.6
GCST90201039	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201039/harmonised/GCST90201039.h.tsv.gz	160259073	7667029	147031	0.019177	0	22	139685	337	7123	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201039_GCST90201039.filtered.tsv.gz	2864631	sha256	ec5b4cdbab6e533968311ccf2827237e69b81cc2d095182ab2ef8fb682c17c66	11.5	22.1	33.6
GCST90201040	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201040/harmonised/GCST90201040.h.tsv.gz	151572471	7361826	6792	0.000923	0	0	0	60	6732	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201040_GCST90201040.filtered.tsv.gz	187144	sha256	e7fd2ff33337d0c3290b97c01183d3573ae3d3515a7b858c049815700c4fd4e8	9	19	28.1
GCST90201041	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201041/harmonised/GCST90201041.h.tsv.gz	151860004	7369635	96347	0.013074	0	16	89401	280	6737	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201041_GCST90201041.filtered.tsv.gz	2000707	sha256	062452b5e9d95883cf275d39f4db0b6e2f59f8e14fcc7e2b475636269c2bc317	9.3	22.1	31.3
GCST90201042	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201042/harmonised/GCST90201042.h.tsv.gz	157717266	7295565	54492	0.007469	0	7	47791	81	6654	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201042_GCST90201042.filtered.tsv.gz	1147504	sha256	70e9f15b19f42830750b1e7e51f6548c6ca58985889bdac2b6e389c8aefc4f7b	9.2	19.5	28.7
GCST90201043	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201043/harmonised/GCST90201043.h.tsv.gz	157564627	7278494	6711	0.000922	0	0	0	75	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201043_GCST90201043.filtered.tsv.gz	185222	sha256	1459ce3cf63761b79b60d6f1f7992bf89b0ca331956fe5c795a14597d966605f	9.4	19	28.4
GCST90201044	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201044/harmonised/GCST90201044.h.tsv.gz	146226066	7291975	32066	0.004397	0	5	25327	109	6659	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201044_GCST90201044.filtered.tsv.gz	667291	sha256	b8791de6e971cab6b5f4da41c7dfd7110fa51cb7617351a18ea7c9cef6b7eb1d	10.3	17.8	28.2
GCST90201045	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201045/harmonised/GCST90201045.h.tsv.gz	158713674	7385367	21565	0.00292	0	2	14717	106	6754	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201045_GCST90201045.filtered.tsv.gz	484388	sha256	6a938f3463f294b0e6bf1b66e061159ea98cd213fbd79fa0813e91e4953844b3	10.2	19.7	29.9
GCST90201046	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201046/harmonised/GCST90201046.h.tsv.gz	150644423	7305430	6753	0.000924	0	0	0	86	6667	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201046_GCST90201046.filtered.tsv.gz	186120	sha256	c35d3c58d9a31231fb0c1fa5d064f388debc2838510f44335c4e61a29fc6ede1	6.8	18.8	25.6
GCST90201047	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201047/harmonised/GCST90201047.h.tsv.gz	144163982	7122215	19868	0.00279	0	2	13339	87	6451	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201047_GCST90201047.filtered.tsv.gz	427613	sha256	4d7230c33b02bbe7bbe745eb6a95097c0aa1770f757a06710b288fc0ce275aab	8.8	17.7	26.4
GCST90201048	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201048/harmonised/GCST90201048.h.tsv.gz	157968545	7313625	21692	0.002966	0	3	14948	85	6676	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201048_GCST90201048.filtered.tsv.gz	474510	sha256	ce9fb5c09b26d79d1da3d23c1101535f981e8b3f9684c16276e8ef3d4fe4d19c	11.4	18.5	29.9
GCST90201049	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201049/harmonised/GCST90201049.h.tsv.gz	151219198	7353867	12406	0.001687	0	1	5612	80	6719	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201049_GCST90201049.filtered.tsv.gz	285098	sha256	487b67621f57ae7e783f8abb28b89d4bae51327a423bcc3e58b76703d9e49df2	8.9	19.5	28.5
GCST90201050	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201050/harmonised/GCST90201050.h.tsv.gz	157998686	7308282	13340	0.001825	0	1	6628	50	6665	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201050_GCST90201050.filtered.tsv.gz	311284	sha256	64d4d5ab18a9bf034a4d630abbb2b8c2d0111a4d9b6a6112bb13bac9626f2d2c	9.4	17.6	27
GCST90201051	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201051/harmonised/GCST90201051.h.tsv.gz	150263410	7278494	12995	0.001785	0	1	6302	63	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201051_GCST90201051.filtered.tsv.gz	294225	sha256	149dcff54af2489f8297be906106de2c13be2b4cab6295b35272cf396346c28c	8.4	17.7	26.1
GCST90201052	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201052/harmonised/GCST90201052.h.tsv.gz	160099335	7450639	18906	0.002538	0	2	11918	151	6846	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201052_GCST90201052.filtered.tsv.gz	436005	sha256	56afb5bf81ab1945c7e4dce69017abb9a0abd7ad4478d5e3d89fa6597abf1505	11.4	17.4	28.8
GCST90201053	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201053/harmonised/GCST90201053.h.tsv.gz	150910190	7316643	11994	0.001639	0	1	5229	79	6692	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201053_GCST90201053.filtered.tsv.gz	293085	sha256	d6a125420b44748be7e4cba9a79ef9126b0f5c15b6d92d7c2ef77819b11e5e9b	9	18.9	27.9
GCST90201054	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201054/harmonised/GCST90201054.h.tsv.gz	157877900	7304272	35559	0.004868	0	5	28836	73	6672	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201054_GCST90201054.filtered.tsv.gz	763443	sha256	c47b8280be27025d153ab26c959251424cbc0589959c4a2fcdb8646060d7e4be	9.3	19	28.3
GCST90201055	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201055/harmonised/GCST90201055.h.tsv.gz	150299110	7278494	11775	0.001618	0	1	5078	67	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201055_GCST90201055.filtered.tsv.gz	293494	sha256	03bcddd20fb2075b7cdbbf36ab015bd8d141a376d4746fc197c89ec6969c7ceb	10.7	19.3	30
GCST90201056	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201056/harmonised/GCST90201056.h.tsv.gz	151085483	7347749	16690	0.002271	0	2	9921	66	6709	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201056_GCST90201056.filtered.tsv.gz	389802	sha256	b15b07f564c0296a85d01386493596e84ea75b05f800a1277faa9e69174a80b4	9.2	18	27.3
GCST90201057	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201057/harmonised/GCST90201057.h.tsv.gz	157551547	7278494	6710	0.000922	0	0	0	74	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201057_GCST90201057.filtered.tsv.gz	185099	sha256	0bdd552261f9456c6c0068d340c63bffefc96d3673a490e2db0538f169ed55ab	10.9	18	28.9
GCST90201058	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201058/harmonised/GCST90201058.h.tsv.gz	157472025	7278494	34530	0.004744	0	5	27839	81	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201058_GCST90201058.filtered.tsv.gz	709976	sha256	092fb0b110cf7b185bc417d185a5ed1a9a1beb0ab0130ccec79394bdaf2113db	7.7	19.5	27.3
GCST90201059	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201059/harmonised/GCST90201059.h.tsv.gz	150890488	7328818	25767	0.003516	0	3	18949	142	6692	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201059_GCST90201059.filtered.tsv.gz	584363	sha256	e7d60a7060907bf106b43a33e928157e64074471c128260a2eb7bccdc7bee0dd	9.5	17.8	27.3
GCST90201060	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201060/harmonised/GCST90201060.h.tsv.gz	159341946	7374754	37203	0.005045	0	5	30341	117	6769	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201060_GCST90201060.filtered.tsv.gz	790351	sha256	dc066a376c176aeabf594eb1d8767a2f3dfa01d83a55832f4a6a3a57c16ccacf	11.4	18.7	30.2
GCST90201061	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201061/harmonised/GCST90201061.h.tsv.gz	157595240	7278494	11542	0.001586	0	1	4822	87	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201061_GCST90201061.filtered.tsv.gz	274717	sha256	5bcfe2e07ce9a4a20d568cea75fab1ce449a9e32cfd9308dc4e02e88bfae1e41	9.5	17.7	27.2
GCST90201062	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201062/harmonised/GCST90201062.h.tsv.gz	150835911	7312598	18065	0.00247	0	1	11325	70	6676	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201062_GCST90201062.filtered.tsv.gz	413958	sha256	cba0b31c3b8ed0479a3909cf0c5e67711a8ef2da9a2e560899b06ee0b4535dba	11	18.9	29.9
GCST90201063	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201063/harmonised/GCST90201063.h.tsv.gz	158228749	7329727	13947	0.001903	0	1	7189	71	6689	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201063_GCST90201063.filtered.tsv.gz	327384	sha256	f514f2c5da68b1299e91311731bd10822722bfec34aa4f9ed1c08f7226595e46	6	18.9	24.9
GCST90201064	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201064/harmonised/GCST90201064.h.tsv.gz	150244638	7278494	12245	0.001682	0	1	5545	70	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201064_GCST90201064.filtered.tsv.gz	295612	sha256	f333538354981ebe5cf14b98632ccb33b7af83d9c7089cb6ed725d3dde186ab3	10.4	17.6	28
GCST90201065	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201065/harmonised/GCST90201065.h.tsv.gz	157518675	7278494	18725	0.002573	0	2	12005	93	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201065_GCST90201065.filtered.tsv.gz	419175	sha256	2eb650fb995b77274483ea8217bfb5bc01b515c17e07b03c93581354d219dc54	9.9	18.7	28.6
GCST90201066	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201066/harmonised/GCST90201066.h.tsv.gz	157840100	7304115	12219	0.001673	0	1	5503	57	6664	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201066_GCST90201066.filtered.tsv.gz	296779	sha256	c517516752606b46e93c2dc395a6261b3adec76495d8a1c312425e68e7698b16	11.4	18.5	29.9
GCST90201067	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201067/harmonised/GCST90201067.h.tsv.gz	150298256	7278494	13111	0.001801	0	1	6391	91	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201067_GCST90201067.filtered.tsv.gz	315649	sha256	4cb90c57996ca5ded376de973ba055927673d44e540dc13455d238c12c2b3dfc	10.8	17.8	28.6
GCST90201068	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201068/harmonised/GCST90201068.h.tsv.gz	150596800	7290825	6716	0.000921	0	0	0	62	6655	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201068_GCST90201068.filtered.tsv.gz	185379	sha256	5cd45c992830f681f50400b1997544240b5c65cf52a03ba1afcade95760ff62a	9.3	17	26.2
GCST90201069	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201069/harmonised/GCST90201069.h.tsv.gz	157578187	7278494	17194	0.002362	0	2	10473	96	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201069_GCST90201069.filtered.tsv.gz	392421	sha256	4809a5289450439b6ee0c15660da5b29412fa767c8676eea5aad3177c739861c	11.5	19	30.5
GCST90201070	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201070/harmonised/GCST90201070.h.tsv.gz	157410759	7278494	26866	0.003691	0	3	20153	96	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201070_GCST90201070.filtered.tsv.gz	567212	sha256	5a0f88f8c6819969a9a708ff09b27eefc294332a38ac36938c5f08bbaf155a5b	11.3	19.5	30.8
GCST90201071	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201071/harmonised/GCST90201071.h.tsv.gz	162092155	7601911	140945	0.018541	0	22	133856	185	7028	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201071_GCST90201071.filtered.tsv.gz	2798673	sha256	89c790fb4797720e77a9e3fc6792949b20d6f239be9ca44e150114d80a4dc19e	9.6	22.7	32.3
GCST90201072	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201072/harmonised/GCST90201072.h.tsv.gz	158069071	7313625	62261	0.008513	0	9	55438	197	6676	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201072_GCST90201072.filtered.tsv.gz	1287948	sha256	908fa3b161920faebf4b063d1126fa888e576197470de1f429331fe3a829f7a8	11.4	20.2	31.6
GCST90201073	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201073/harmonised/GCST90201073.h.tsv.gz	157595486	7278494	11137	0.00153	0	1	4416	92	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201073_GCST90201073.filtered.tsv.gz	265135	sha256	70a791eafed08c189c3ff616e89213fb1e1bf401e6bef008bf76628b5ca1ccf1	9.6	18.5	28
GCST90201074	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201074/harmonised/GCST90201074.h.tsv.gz	157630190	7295088	24826	0.003403	0	3	18089	99	6652	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201074_GCST90201074.filtered.tsv.gz	544499	sha256	e0b92444e671ff81b23f5bde05f5b57009200bb8f650d72e1bab1e5fcdaf6bbc	7.4	18	25.4
GCST90201075	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201075/harmonised/GCST90201075.h.tsv.gz	157594025	7278494	15678	0.002154	0	1	8974	73	6636	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201075_GCST90201075.filtered.tsv.gz	373022	sha256	22f0e86a75e53abc9d80e3851a02f9f2667cd4911102d696a137f212e0513b27	9.5	17.4	26.9
GCST90201076	ok	""	1	0	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90201001-GCST90202000/GCST90201076/harmonised/GCST90201076.h.tsv.gz	157857486	7304115	77241	0.010575	0	11	70457	169	6664	/data/opengwasdb/metabolome-plasma-2023/releases/2023-chen-full-african/filtered/GCST90201076_GCST90201076.filtered.tsv.gz	1600055	sha256	87feb7cb24625069846e3517dd95af664ea0b51cdd45a0925b9d297baf0e0c44	11.7	19.2	31
